Project Name,Package Name,Type Name,Method Name,Code Smell
todoagenda,org.andstatus.todoagenda.widget,DayHeaderVisualizer,getRemoteViews,Long Statement
todoagenda,org.andstatus.todoagenda.widget,DayHeaderVisualizer,getRemoteViews,Long Statement
todoagenda,org.andstatus.todoagenda.widget,DayHeaderVisualizer,setDayHeaderTitle,Long Statement
todoagenda,org.andstatus.todoagenda.widget,DayHeaderVisualizer,setDayHeaderTitle,Long Statement
todoagenda,org.andstatus.todoagenda.widget,DayHeaderVisualizer,getTitleString,Long Statement
todoagenda,org.andstatus.todoagenda.widget,DayHeaderVisualizer,getTitleString,Missing default
todoagenda,org.andstatus.todoagenda.widget,TaskEntry,TaskEntry,Long Parameter List
todoagenda,org.andstatus.todoagenda.widget,TaskEntry,getEntryPosition,Complex Method
todoagenda,org.andstatus.todoagenda.widget,TaskEntry,getEntryDate,Missing default
todoagenda,org.andstatus.todoagenda.widget,TaskEntry,toString,Long Statement
todoagenda,org.andstatus.todoagenda.widget,WidgetEntryVisualizer,getRemoteViews,Long Statement
todoagenda,org.andstatus.todoagenda.widget,WidgetEntryVisualizer,getTitleString,Long Statement
todoagenda,org.andstatus.todoagenda.widget,WidgetEntryVisualizer,setDetails,Long Statement
todoagenda,org.andstatus.todoagenda.widget,WidgetEntryVisualizer,setDate,Magic Number
todoagenda,org.andstatus.todoagenda.widget,WidgetEntryVisualizer,setDate,Magic Number
todoagenda,org.andstatus.todoagenda.widget,WidgetEntry,WidgetEntry,Long Parameter List
todoagenda,org.andstatus.todoagenda.widget,WidgetEntry,fixEntryDate,Complex Method
todoagenda,org.andstatus.todoagenda.widget,WidgetEntry,fixEntryDate,Missing default
todoagenda,org.andstatus.todoagenda.widget,WidgetEntry,calcEntryDay,Missing default
todoagenda,org.andstatus.todoagenda.widget,WidgetEntry,calcTimeSection,Complex Method
todoagenda,org.andstatus.todoagenda.widget,WidgetEntry,calcTimeSection,Long Statement
todoagenda,org.andstatus.todoagenda.widget,WidgetEntry,calcTimeSection,Missing default
todoagenda,org.andstatus.todoagenda.widget,WidgetEntry,isLastEntryOfEvent,Long Statement
todoagenda,org.andstatus.todoagenda.widget,WidgetEntry,compareTo,Complex Method
todoagenda,org.andstatus.todoagenda.widget,WidgetEntry,duplicates,Long Statement
todoagenda,org.andstatus.todoagenda.widget,WidgetEntry,formatEntryDate,Long Statement
todoagenda,org.andstatus.todoagenda.widget,WidgetEntry,toString,Long Statement
todoagenda,org.andstatus.todoagenda.task,AbstractTaskProvider,queryEvents,Long Statement
todoagenda,org.andstatus.todoagenda.task,AbstractTaskProvider,matchedFilter,Complex Method
todoagenda,org.andstatus.todoagenda.task.samsung,SamsungTasksProvider,queryTasks,Long Statement
todoagenda,org.andstatus.todoagenda.task.samsung,SamsungTasksProvider,newTask,Long Statement
todoagenda,org.andstatus.todoagenda.task.samsung,SamsungTasksProvider,newTask,Long Statement
todoagenda,org.andstatus.todoagenda.task.samsung,SamsungTasksProvider,fetchAvailableSources,Long Statement
todoagenda,org.andstatus.todoagenda.task.samsung,SamsungTasksProvider,fetchAvailableSources,Long Statement
todoagenda,org.andstatus.todoagenda.task.samsung,SamsungTasksProvider,newViewEventIntent,Long Statement
todoagenda,org.andstatus.todoagenda.task.dmfs,DmfsOpenTasksProvider,queryTasks,Long Statement
todoagenda,org.andstatus.todoagenda.task.dmfs,DmfsOpenTasksProvider,getWhereClause,Long Statement
todoagenda,org.andstatus.todoagenda.task.dmfs,DmfsOpenTasksProvider,getWhereClause,Long Statement
todoagenda,org.andstatus.todoagenda.task.dmfs,DmfsOpenTasksProvider,newTask,Long Statement
todoagenda,org.andstatus.todoagenda.task.dmfs,DmfsOpenTasksProvider,loadStatus,Magic Number
todoagenda,org.andstatus.todoagenda.task.dmfs,DmfsOpenTasksProvider,loadStatus,Magic Number
todoagenda,org.andstatus.todoagenda.task.dmfs,DmfsOpenTasksProvider,loadStatus,Missing default
todoagenda,org.andstatus.todoagenda.task.dmfs,DmfsOpenTasksProvider,fetchAvailableSources,Long Statement
todoagenda,org.andstatus.todoagenda.task.dmfs,DmfsOpenTasksProvider,fetchAvailableSources,Long Statement
todoagenda,org.andstatus.todoagenda.task.dmfs,DmfsOpenTasksProvider,fetchAvailableSources,Long Statement
todoagenda,org.andstatus.todoagenda.task.astrid,AstridCloneTasksProvider,getWhereClause,Long Statement
todoagenda,org.andstatus.todoagenda.task.astrid,AstridCloneTasksProvider,getWhereClause,Long Statement
todoagenda,org.andstatus.todoagenda.task.astrid,AstridCloneTasksProvider,newTask,Long Statement
todoagenda,org.andstatus.todoagenda.task.astrid,AstridCloneTasksProvider,loadList,Long Statement
todoagenda,org.andstatus.todoagenda.task.astrid,AstridCloneTasksProvider,priorityToColor,Magic Number
todoagenda,org.andstatus.todoagenda.task.astrid,AstridCloneTasksProvider,priorityToColor,Missing default
todoagenda,org.andstatus.todoagenda.task.astrid,AstridCloneTaskSource,isAllDay,Magic Number
todoagenda,com.rarepebble.colorpicker,SwatchView,onSizeChanged,Magic Number
todoagenda,com.rarepebble.colorpicker,SwatchView,onSizeChanged,Magic Number
todoagenda,com.rarepebble.colorpicker,SwatchView,onSizeChanged,Magic Number
todoagenda,com.rarepebble.colorpicker,SwatchView,onSizeChanged,Magic Number
todoagenda,com.rarepebble.colorpicker,SwatchView,onSizeChanged,Magic Number
todoagenda,com.rarepebble.colorpicker,SwatchView,onSizeChanged,Magic Number
todoagenda,com.rarepebble.colorpicker,SwatchView,onSizeChanged,Magic Number
todoagenda,com.rarepebble.colorpicker,SwatchView,beginBorder,Long Parameter List
todoagenda,com.rarepebble.colorpicker,SwatchView,endBorder,Long Parameter List
todoagenda,com.rarepebble.colorpicker,SwatchView,endBorder,Magic Number
todoagenda,com.rarepebble.colorpicker,SwatchView,cornerArc,Long Parameter List
todoagenda,com.rarepebble.colorpicker,SwatchView,mainArc,Long Parameter List
todoagenda,com.rarepebble.colorpicker,ValueView,getPointerColor,Magic Number
todoagenda,com.rarepebble.colorpicker,ValueView,getPointerColor,Magic Number
todoagenda,com.rarepebble.colorpicker,ValueView,getPointerColor,Magic Number
todoagenda,com.rarepebble.colorpicker,ValueView,makeBitmap,Magic Number
todoagenda,com.rarepebble.colorpicker,ColorPreference,parseDefaultValue,Long Statement
todoagenda,com.rarepebble.colorpicker,ColorPreference,addThumbnail,Long Statement
todoagenda,com.rarepebble.colorpicker,ColorPreference,getPersistedColorOrDefaultOrNull,Long Statement
todoagenda,com.rarepebble.colorpicker,SliderViewBase,onSizeChanged,Magic Number
todoagenda,com.rarepebble.colorpicker,SliderViewBase,onDraw,Magic Number
todoagenda,com.rarepebble.colorpicker,SliderViewBase,onDraw,Magic Number
todoagenda,com.rarepebble.colorpicker,AlphaView,updateColor,Magic Number
todoagenda,com.rarepebble.colorpicker,AlphaView,notifyListener,Magic Number
todoagenda,com.rarepebble.colorpicker,AlphaView,getPointerColor,Magic Number
todoagenda,com.rarepebble.colorpicker,AlphaView,getPointerColor,Magic Number
todoagenda,com.rarepebble.colorpicker,AlphaView,getPointerColor,Magic Number
todoagenda,com.rarepebble.colorpicker,AlphaView,makeBitmap,Magic Number
todoagenda,com.rarepebble.colorpicker,AlphaView,makeBitmap,Magic Number
todoagenda,com.rarepebble.colorpicker,AlphaView,makeBitmap,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,HueSatView,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,optimalBitmapSize,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,optimalBitmapSize,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,onSizeChanged,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,makeBorderPath,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,makeBorderPath,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,makeBorderPath,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,makeBorderPath,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,optimisePointerColor,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,optimisePointerColor,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,optimisePointerColor,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,makeBitmap,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,makeBitmap,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,hueForPos,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,hueForPos,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,setPointer,Magic Number
todoagenda,com.rarepebble.colorpicker,HueSatView,setPointer,Magic Number
todoagenda,com.rarepebble.colorpicker,ObservableColor,getHsv,Magic Number
todoagenda,com.rarepebble.colorpicker,ObservableColor,getHsv,Magic Number
todoagenda,com.rarepebble.colorpicker,ObservableColor,getValue,Magic Number
todoagenda,com.rarepebble.colorpicker,ObservableColor,getLightness,Magic Number
todoagenda,com.rarepebble.colorpicker,ObservableColor,getLightnessWithValue,Magic Number
todoagenda,com.rarepebble.colorpicker,ObservableColor,getLightnessWithValue,Magic Number
todoagenda,com.rarepebble.colorpicker,ObservableColor,getLightnessWithValue,Magic Number
todoagenda,com.rarepebble.colorpicker,ObservableColor,getLightnessWithValue,Magic Number
todoagenda,com.rarepebble.colorpicker,ObservableColor,updateValue,Magic Number
todoagenda,com.rarepebble.colorpicker,ColorPreferenceDialog,onStart,Complex Conditional
todoagenda,com.rarepebble.colorpicker,HexEdit,setUpListeners,Magic Number
todoagenda,com.rarepebble.colorpicker,HexEdit,setUpListeners,Magic Number
todoagenda,com.rarepebble.colorpicker,HexEdit,formatColor,Magic Number
todoagenda,com.rarepebble.colorpicker,HexEdit,onTextChanged,Magic Number
todoagenda,com.rarepebble.colorpicker,HexEdit,parseHexColor,Magic Number
todoagenda,com.rarepebble.colorpicker,HexEdit,parseHexColor,Magic Number
todoagenda,com.rarepebble.colorpicker,HexEdit,filter,Long Parameter List
todoagenda,com.rarepebble.colorpicker,MultiObserver,formatColor,Magic Number
todoagenda,com.rarepebble.colorpicker,MultiObserver,onTextChanged,Magic Number
todoagenda,com.rarepebble.colorpicker,ColorPasteLengthFilter,filter,Long Parameter List
